method_name,system_link,pdf_hash,efficacy_observed,application_conditions,results_summary,limitations,confidence,source,formatted_at,data_layer
Coccinelles,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_HORTIPEPI_CDHR_Viburnum.pdf,acf34b2caecf,Les lâchers d’auxiliaires ont suffi à maintenir la population en dessous du seuil de nuisibilité dans le système Ecophyto. La suite de la saison se gère assez facilement en ayant recours à des plantes fleuries pour attirer la faune auxiliaire naturelle.,Lâchers réguliers de chrysopes et mise en place de plantes fleuries dans la culture. Début de saison (Sem 18 à Sem 26) nécessite une intervention avec un produit phytosanitaire.,"Maîtrise des pucerons. En cas de forte attaque, le développement de fumagine peut rendre la culture invendable.",Les auxiliaires naturels sont peu présents et le climat peu propice aux lâchers en début de saison.,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Syrphes,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_HORTIPEPI_CDHR_Viburnum.pdf,acf34b2caecf,Les lâchers d’auxiliaires ont suffi à maintenir la population en dessous du seuil de nuisibilité dans le système Ecophyto. La suite de la saison se gère assez facilement en ayant recours à des plantes fleuries pour attirer la faune auxiliaire naturelle.,Lâchers réguliers de chrysopes et mise en place de plantes fleuries dans la culture. Début de saison (Sem 18 à Sem 26) nécessite une intervention avec un produit phytosanitaire.,"Maîtrise des pucerons. En cas de forte attaque, le développement de fumagine peut rendre la culture invendable.",Les auxiliaires naturels sont peu présents et le climat peu propice aux lâchers en début de saison.,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Bacillus thuringiensis,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_HORTIPEPI_CATE_Photinia.pdf,ea9ceb3f0f18,Lutte contre les chenilles lors de la phase de culture sous abri.,PBI (Protection Biologique Intégrée) lors de la phase de culture sous abri.,Absence de dégâts de chenilles.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Chrysoperla carnea,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_HORTIPEPI_CATE_Photinia.pdf,ea9ceb3f0f18,"Pas de dégâts de pucerons, de chenilles ni d’acariens. Absence de colonies de pucerons et d’acariens.",PBI par apport d’auxiliaires d’élevage pour lutter contre les ravageurs lors de la phase de culture sous abri. PBI par conservation pour lutter contre les ravageurs lors de la phase de culture extérieure.,Maîtrise des ravageurs,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Coccinelles,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_HORTIPEPI_CATE_Photinia.pdf,ea9ceb3f0f18,"Pas de dégâts de pucerons, de chenilles ni d’acariens. Absence de colonies de pucerons et d’acariens.",PBI par apport d’auxiliaires d’élevage pour lutter contre les ravageurs lors de la phase de culture sous abri. PBI par conservation pour lutter contre les ravageurs lors de la phase de culture extérieure.,Maîtrise des ravageurs,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Hymémoptères parasitoïdes,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_HORTIPEPI_CATE_Photinia.pdf,ea9ceb3f0f18,"Maîtrise des pucerons, de chenilles et d’acariens. Absence de colonies de pucerons et d’acariens.",Lors de la phase de culture sous abri (PBI par apport d’auxiliaires d’élevage). Lors de la phase de culture extérieure (PBI par conservation).,Objectif de réduction de l’IFT de référence atteint grâce à la PBI.,null,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Neoseiulus californicus,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_HORTIPEPI_CATE_Photinia.pdf,ea9ceb3f0f18,Pas de dégâts d’acariens.,PBI par apport d’auxiliaires d’élevage lors de la phase de culture sous abri. PBI par conservation lors de la phase de culture extérieure.,Absence de colonies d’acariens.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Syrphes,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_HORTIPEPI_CATE_Photinia.pdf,ea9ceb3f0f18,"Maîtrise des pucerons, de chenilles et d’acariens. Absence de colonies de pucerons et d’acariens.",PBI par apport d’auxiliaires d’élevage pour lutter contre les ravageurs lors de la phase de culture sous abri. PBI par conservation pour lutter contre les ravageurs lors de la phase de culture extérieure.,Objectif de réduction de l’IFT de référence atteint grâce à la PBI.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Amblyseius swirskii,http://ecophytopic.fr/sites/default/files/Fiche%20syst%C3%A8me_HORTIPOT_Arexhor%20Grand%20Est_Pelargonium.pdf,9db0b4327ed6,Contrôle des thrips sans effet négatif visuel sur la plante,,Utilisation dans le système de culture Pélargonium Innovant pour la maîtrise des thrips.,Aucune limitation mentionnée,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Aphidius sp.,http://ecophytopic.fr/sites/default/files/Fiche%20syst%C3%A8me_HORTIPOT_Arexhor%20Grand%20Est_Pelargonium.pdf,9db0b4327ed6,Cible les pucerons,,"Aucun résultat spécifique mentionné concernant l'efficacité d'Aphidius sp. dans le texte fourni, mais il est utilisé dans une stratégie globale de Protection Biologique Intégrée (PBI) pour maîtriser les ravageurs.",Aucune limitation mentionnée,0.7,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Chrysoperla carnea,http://ecophytopic.fr/sites/default/files/Fiche%20syst%C3%A8me_HORTIPOT_Arexhor%20Grand%20Est_Pelargonium.pdf,9db0b4327ed6,Maîtrise des pucerons,"Utilisation, en cas d'insuffisance de la Protection Biologique Intégrée(PBI), des produits les moins toxiques pour les auxiliaires",Zéro tolérance de pucerons,Tolérance de quelques thrips sans effet négatif visuel sur la plante,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Micro-organismes pour biotisation des substrats,http://ecophytopic.fr/sites/default/files/Fiche%20syst%C3%A8me_HORTIPOT_Arexhor%20Grand%20Est_Pelargonium.pdf,9db0b4327ed6,,,Utilisation de micro-organismes pour biotisation des substrats en vue de lutter contre Pythium.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Nématodes (contre sciarides),http://ecophytopic.fr/sites/default/files/Fiche%20syst%C3%A8me_HORTIPOT_Arexhor%20Grand%20Est_Pelargonium.pdf,9db0b4327ed6,Contre les sciarides,,Utilisation de nématodes (contre sciarides) dans la culture du Pélargonium.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Neoseiulus cucumeris,http://ecophytopic.fr/sites/default/files/Fiche%20syst%C3%A8me_HORTIPOT_Arexhor%20Grand%20Est_Pelargonium.pdf,9db0b4327ed6,Contrôle des thrips sans effet négatif visuel sur la plante,null,Utilisation en PBI (Protection Biologique Intégrée),null,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Amblyseius swirskii,http://ecophytopic.fr/sites/default/files/Fiche%20Syst%C3%A8me%20HORTIPOT_Astredhor%20Pays%20de%20Loire_Poinsettia.pdf,17347d7d4b70,null,null,Le ravageur principal en culture de poinsettia est l’aleurode et plus particulièrement Bemisia tabaci. Son développement rapide et sa fécondité élevée aboutissent à une situation difficilement gérable et coûteuses si le ravageur n’est pas contrôlé dès son apparition.,null,0.8,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Aubergines,http://ecophytopic.fr/sites/default/files/Fiche%20Syst%C3%A8me%20HORTIPOT_Astredhor%20Pays%20de%20Loire_Poinsettia.pdf,17347d7d4b70,Maîtrise des populations d'aleurodes (principal ravageur),Aubergine utilisée comme plante-piège de l’aleurode. Pose des plantes-pièges en septembre/octobre.,Le ravageur principal en culture de poinsettia est l’aleurode et plus particulièrement Bemisia tabaci. Son développement rapide et sa fécondité élevée aboutissent à une situation difficilement gérable et coûteuses si le ravageur n’est pas contrôlé dès son apparition.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Chrysoperla carnea,http://ecophytopic.fr/sites/default/files/Fiche%20Syst%C3%A8me%20HORTIPOT_Astredhor%20Pays%20de%20Loire_Poinsettia.pdf,17347d7d4b70,Maîtrise des populations de cochenilles,,Le ravageur principal en culture de poinsettia est l’aleurode et plus particulièrement Bemisia tabaci. Son développement rapide et sa fécondité élevée aboutissent à une situation difficilement gérable et coûteuses si le ravageur n’est pas contrôlé dès son apparition.,,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Amblyseius swirskii,http://ecophytopic.fr/sites/default/files/Fiche%20Syst%C3%A8me_HORTIPOT_GIE%20FPSO_Poinsettia.pdf,c017f56ae323,Maintien des populations d’aleurodes à un niveau perceptible par les acheteurs (moins de 5 adultes et moins de 100 larvesparplante),,L'étude porte sur les stratégies de maintien de l’aleurode sous un seuil de nuisibilité puisqu’il représente la cause principale de pertes sur la période de commercialisation.,Résistant à la plupart des produits phytosanitaires encore homologués.,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Bacillus thuringiensis,http://ecophytopic.fr/sites/default/files/Fiche%20Syst%C3%A8me_HORTIPOT_GIE%20FPSO_Poinsettia.pdf,c017f56ae323,Réduction de 50 % des IFT (indicateurs de forte tension) par rapport aux données du réseau DEPHY FERME Sud-Ouest Plantes en Pot (2012-2017).,,Objectif de maintenir les populations d’aleurodes à un niveau peu perceptible par les acheteurs (moins de 5 adultes et moins de 100 larvesparplante).,Aucun problème de maladie n’est rencontré de façon générale sur culture de poinsettia.,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Eretmocerus erimicus,http://ecophytopic.fr/sites/default/files/Fiche%20Syst%C3%A8me_HORTIPOT_GIE%20FPSO_Poinsettia.pdf,c017f56ae323,Maintenir les populations d’aleurodes à un niveau peu perceptible par les acheteurs (moins de 5 adultes et moins de 100 larvesparplante),,L’étude porte sur les stratégies de maintien de l’aleurode sous un seuil de nuisibilité puisqu’il représente la cause principale de pertes sur la période de commercialisation.,Difficulté à déloger une fois installé,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Lecanicillium muscarium,http://ecophytopic.fr/sites/default/files/Fiche%20Syst%C3%A8me_HORTIPOT_GIE%20FPSO_Poinsettia.pdf,c017f56ae323,Maintien des populations d’aleurodes à un niveau perceptible par les acheteurs (moins de 5 adultes et moins de 100 larvesparplante),,Objectif de réduction d’IFT de 50% par rapport aux données du réseau DEPHY FERME Sud-Ouest Plantes en Pot (2012-2017),Difficulté à déloger une fois installé,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Colza précoce en mélange,https://ecophytopic.fr/sites/default/files/2020-11/Fiche%20SYSTEME_Innovipest_Bouhy.pdf,d1a940b5b9a8,"Les vulpins et les gaillets sont très bien maîtrisés. Des impasses en herbicides ont pu être réalisées certaines années grâce aux leviers préventifs efficaces ayant diminué la pression adventices et grâce à l’utilisation maîtrisée de la herse étrille. Les leviers succession pois-colza et décalage de date de semis des céréales d’hiver, combinés à un faux-semis, semblent efficaces.",Utilisation maîtrisée de la herse étrille. Fenêtres climatiques et est passée soit à l’automne soit en sortie hiver avec des niveaux de satisfaction irréguliers.,Maîtrise satisfaisante des bioagresseurs. Présence de bioagresseurs reste en dessous des seuils de tolérance de l’agriculteur.,"L’utilisation de la herse étrille reste sous la dépendance des fenêtres climatiques et est passée soit à l’automne soit en sortie hiver avec des niveaux de satisfaction irréguliers. Il est difficile de s’affranchir d’un herbicide d’automne sur céréales (gestion des graminées mais aussi des dicotylédones comme les véroniques, les pensées ou le géranium).",0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Moutarde en interculture courte,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_InnoviPest_SdCi%20Loir%C3%A9_CA17.pdf,bf8da6193f0f,Récupérer les excédents d’azote du pois et limiter les risques de piétin-échaudage par biofumigation.,Implantée devant blé dur,null,null,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Légumineuses associées au colza,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_InnoviPest_SdCi%20Loir%C3%A9_CA17.pdf,bf8da6193f0f,Cible : Altises,,Le système de culture a été adopté par l’agriculteur sur la majeure partie de son exploitation.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Colza précoce en mélange,https://ecophytopic.fr/sites/default/files/2020-06/Fiche%20SYSTEME_Innovipest_CA%2053_SdCi.pdf,8b53b5354f00,Le binage n’a pas réussi chaque année (ex : 2012-2013) ce qui a entraîné un salissement des parcelles (matricaires).,Binage colza semé à 75 cm d’écartement (octobre 2011),Aucun traitement contre les altises et les méligèthes n’a été réalisé.,Le binage n'a pas réussi chaque année (ex : 2012-2013) ce qui a entraîné un salissement des parcelles (matricaires).,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Coniothyrium minitans,https://ecophytopic.fr/sites/default/files/2020-06/Fiche%20SYSTEME_Innovipest_CA%2053_SdCi.pdf,8b53b5354f00,Limiter le risque sclérotinia sur colza,,"En colza, les dégâts liés au sclérotinia et aux ravageurs (limaces et charançon de la tige) ont été impactants.",,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Amblydromalus limonicus,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_SCRADH_Gerbera.pdf,8ea7aa1aab80,L'efficacité de la protection du Gerbera dépend aussi d’une bonne compréhension des interactions complexes entre les problématiques parasitaires et l’impact des interventions culturales.,"Lutte biologique contre tous les arthropodes thrips, aleurodes, tétranyques, noctuelles à l’aide de macro-organismes. Agencement des méthodes de lutte dès la livraison des plants (l’obtenteur fournit la stratégie de protection de la pépinière jusqu’au transport routier).",Lutte biologique contre les aleurodes est le levier principal.,Pas de limitations mentionnées,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Amblydromalus limonicus,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_SCRADH_Gerbera.pdf,8ea7aa1aab80,"Contrôle dès les premières semaines de culture le thrips, puis les tétranyques, les aleurodes avant la fin de l’été.","Lutte biologique contre tous les arthropodes thrips, aleurodes, tétranyques, noctuelles à l’aide de macro-organismes. Agencement des méthodes de lutte dès la livraison des plants (l’obtenteur fournit la stratégie de protection de la pépinière jusqu’au transport routier).",Maîtrise des bioagresseurs. Réduction de plus de 50% par rapport aux données du réseau DEPHY Ferme Provence Côte d’Azur.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Chrysoperla carnea,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_SCRADH_Gerbera.pdf,8ea7aa1aab80,"Lutte biologique contre tous les arthropodes thrips, aleurodes, tétranyques, noctuelles à l’aide de macro-organismes.",Lutte biologique mise en œuvre dès la livraison des plants (l’obtenteur fournit la stratégie de protection de la pépinière jusqu’au transport routier).,"Contrôler dès les premières semaines de culture le thrips, puis les tétranyques, les aleurodes avant la fin de l’été.",,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Chrysoperla carnea,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_SCRADH_Gerbera.pdf,8ea7aa1aab80,"Lutte biologique contre tous les arthropodes thrips, aleurodes, tétranyques, noctuelles à l’aide de macro-organismes.",Lutte biologique mise en œuvre dès la livraison des plants (l’obtenteur fournit la stratégie de protection de la pépinière jusqu’au transport routier).,"Contrôler dès les premières semaines de culture le thrips, puis les tétranyques, les aleurodes avant la fin de l’été.",,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Encarsia formosa,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_SCRADH_Gerbera.pdf,8ea7aa1aab80,L’efficacité de la protection du Gerbera dépend aussi d’une bonne compréhension des interactions complexes entre les problématiques parasitaires et l’impact des interventions culturales.,Lutte biologique contre les aleurodes est le levier principal.,null,null,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Eretmocerus mundus,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_SCRADH_Gerbera.pdf,8ea7aa1aab80,L’efficacité de la protection du Gerbera dépend aussi d’une bonne compréhension des interactions complexes entre les problématiques parasitaires et l’impact des interventions culturales.,"Lutte biologique contre tous les arthropodes thrips, aleurodes, tétranyques, noctuelles à l’aide de macro-organismes.",Lutte biologique contre les aleurodes est le levier principal.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Hydrogénocarbonate de potassium,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_SCRADH_Gerbera.pdf,8ea7aa1aab80,,,Utilisé contre l'Oïdium.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Macrolophus pygmaeus,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_SCRADH_Gerbera.pdf,8ea7aa1aab80,"Lutte biologique contre tous les arthropodes thrips, aleurodes, tétranyques, noctuelles à l’aide de macro-organismes.",Lutte biologique intégrée : agencement des méthodes de lutte dès la livraison des plants (l’obtenteur fournit la stratégie de protection de la pépinière jusqu’au transport routier).,,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Neoseiulus cucumeris,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_SCRADH_Gerbera.pdf,8ea7aa1aab80,"Lutte biologique contre tous les arthropodes thrips, aleurodes, tétranyques, noctuelles à l’aide de macro-organismes.",Lutte biologique mise en œuvre dès la livraison des plants (l’obtenteur fournit la stratégie de protection de la pépinière jusqu’au transport routier).,"Contrôler dès les premières semaines de culture le thrips, puis les tétranyques, les aleurodes avant la fin de l’été.",,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Neoseiulus cucumeris,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_SCRADH_Gerbera.pdf,8ea7aa1aab80,"Contrôle du thrips, puis des tétranyques, des aleurodes avant la fin de l’été.","Lutte biologique contre tous les arthropodes thrips, aleurodes, tétranyques, noctuelles à l’aide de macro-organismes. Agencement des méthodes de lutte dès la livraison des plants.",Maîtrise des bioagresseurs,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Phytoseiulus persimilis,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_SCRADH_Gerbera.pdf,8ea7aa1aab80,"Lutte biologique contre tous les arthropodes thrips, aleurodes, tétranyques, noctuelles à l’aide de macro-organismes.",Lutte biologique mise en œuvre dès la livraison des plants (l’obtenteur fournit la stratégie de protection de la pépinière jusqu’au transport routier).,"Contrôler dès les premières semaines de culture le thrips, puis les tétranyques, les aleurodes avant la fin de l’été.",,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Trichogrammes,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_SCRADH_Gerbera.pdf,8ea7aa1aab80,"Lutte biologique contre tous les arthropodes thrips, aleurodes, tétranyques, noctuelles à l’aide de macro-organismes.",Lutte intégrée contre les noctuelles (monitoring avec piège à phéromones - données source BSV).,,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Amblyseius swirskii,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_GIE_FPSO_Gerbera.pdf,bf7eb8d5ae40,Amélioration de l’installation de l’acarien auxiliaire Amblyseius swirskii ainsi qu’une meilleure répartition spatiale dans la culture.,"En complément du levier « lâcher inondatif de macroorganisme » en alternative à l’utilisation d’insecticide, l’utilisation de pollen comme complément alimentaire pour améliorer l’installation des acariens phytoséides est évaluée.",L'utilisation de pollen permet une nette amélioration de l’installation de l’acarien auxiliaire Amblyseius swirskii ainsi qu’une meilleure répartition spatiale dans la culture.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Amblyseius swirskii,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_GIE_FPSO_Gerbera.pdf,bf7eb8d5ae40,Amélioration de l’installation des acariens phytoséides et meilleure répartition spatiale dans la culture.,"En complément du levier « lâcher inondatif de macroorganisme » en alternative à l’utilisation d’insecticide, l’utilisation de pollen comme complément alimentaire est évaluée.",L'application de pollen permet une nette amélioration de l’installation de l’acarien auxiliaire Amblyseius swirskii.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Aphidius colemani,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_GIE_FPSO_Gerbera.pdf,bf7eb8d5ae40,Amélioration de l’installation des acariens phytoséides et meilleure répartition spatiale dans la culture.,Utilisation de pollen comme complément alimentaire pour améliorer l’installation des acariens phytoséides.,L'utilisation de pollen permet une nette amélioration de l’installation de l’acarien auxiliaire Amblyseius swirskii.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Aphidius ervi,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_GIE_FPSO_Gerbera.pdf,bf7eb8d5ae40,Amélioration de l’installation des acariens phytoséides et meilleure répartition spatiale dans la culture.,En complément du levier « lâcher inondatif de macroorganisme » en alternative à l’utilisation d’insecticide.,L'application de pollen permet une nette amélioration de l’installation de l’acarien auxiliaire Amblyseius swirskii.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Chrysoperla carnea,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_OTELHO_GIE_FPSO_Gerbera.pdf,bf7eb8d5ae40,Amélioration de l’installation des acariens phytoséides et meilleure répartition spatiale dans la culture.,En complément du levier « lâcher inondatif de macroorganisme » en alternative à l’utilisation d’insecticide.,L'application de pollen permet une nette amélioration de l’installation de l’acarien auxiliaire Amblyseius swirskii.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Moutarde anti-nématodes,http://ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_PHYTO-SOL_Doignies_YNO.pdf,5cbab5aeeb83,,avant betterave,,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Colza précoce en mélange,http://ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_PHYTO-SOL_Doignies_YNO.pdf,5cbab5aeeb83,Bonne maîtrise globale malgré les réductions de doses,,"Dégâts récurrents de limaces, notamment en colza (semis tardifs/croissance lente)",Impossible de gérer correctement les dégâts d’altises sur le lin,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Légumineuses associées au colza,http://ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_PHYTO-SOL_Villedieu_YAC.pdf,14480a221128,Bonne maîtrise globale.,,Légumineuses associées au colza pour cibler les Altises.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Légumineuses associées au colza,http://ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_PHYTO-SOL_Villedieu_YAC.pdf,14480a221128,,associée au colza,,"Le système innovant dégrade la maîtrise des adventices dicotylédones et empêche le semis direct du colza, l’exposant aux levées de géraniums.",0.7,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Légumineuses associées au colza,http://ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_PHYTO-SOL_Villedieu_YAC.pdf,14480a221128,Bonne maîtrise globale.,,Bonne maîtrise globale malgré de fortes réductions de doses.,Dégâts récurrents d’oiseaux et gibier sur tournesol accentués par l’effet dispositif (petites parcelles).,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Couvert d'orge,http://ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_PHYTO-SOL_Villedieu_YAC.pdf,14480a221128,Très bonne maîtrise globale malgré le programme fongicide allégé. Bonne maîtrise globale.,,"Couvert d'orge utilisé comme couvert intermédiaire de légumineuses avant le tournesol et avant blé ou orge, soit un faux-semis est réalisé, soit un couvert de légumineuses est implanté.",null,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Légumineuses associées au colza,http://ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_PHYTO-SOL_Murs_YLI.pdf,992d2d6192b3,Cible : Altises,,Légumineuses associées au colza,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Légumineuses associées au colza,http://ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_PHYTO-SOL_Murs_YLI.pdf,992d2d6192b3,,,Légumineuses associées au colza pour cibler le charançon de la tige.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Légumineuses associées au colza,http://ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_PHYTO-SOL_Murs_YLI.pdf,992d2d6192b3,Bonne maîtrise globale malgré de fortes réductions de doses.,,Légumineuses associées au colza pour cibler les pucerons.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Moutarde anti-nématodes,https://ecophytopic.fr/sites/default/files/2020-06/Fiche%20SYSTEME_R%C3%A9s0Pest_Le%20Rheu.pdf,7168f502e5d8,restructurer le sol,Avant la féverole de printemps ou la betterave fourragère,Objectif complémentaire de restructurer le sol.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Trichogrammes,https://ecophytopic.fr/sites/default/files/2020-06/Fiche%20SYSTEME_R%C3%A9s0Pest_Le%20Rheu.pdf,7168f502e5d8,,"Maïs, Cible: Pyrale",,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Bacillus thuringiensis,http://www.ecophytopic.fr/sites/default/files/Fiche_SYSTEME_RESCAM_Armeflhor_Rescam.pdf,7de762654640,,,Utilisation combinée avec d'autres leviers de gestion agroécologiques dans le cadre de la gestion de la mouche de la tomate.,,0.7,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Mélange fleuri et ligne de maïs,http://www.ecophytopic.fr/sites/default/files/Fiche_SYSTEME_RESCAM_Armeflhor_Rescam.pdf,7de762654640,Diminution de la pression phytosanitaire principalement insecticide en intégrant des Dispositifs AgroÉcologique (DAE).,Planches de tomate encadrées par les DAE. Les distances entre les DAE sont fluctuantes afin de trouver le meilleur compromis distance/biodiversité.,"Observation d'une grande diversité de parasitoïdes et de prédateurs présents, principalement localisée dans la bande fleurie. 604 arthropodes auxiliaires appartenant à 34 espèces différentes ont été inventoriés.","Aucun groupe DEPHY FERME en maraichage n’a été développé sur le territoire, l’implication et le transfert vers les professionnels est difficile.",0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Phéromone diptères,http://www.ecophytopic.fr/sites/default/files/Fiche_SYSTEME_RESCAM_Armeflhor_Rescam.pdf,7de762654640,Diminution de la pression phytosanitaire principalement insecticide en intégrant des Dispositifs AgroÉcologique (DAE) dans le paysage de la parcelle.,"Utilisation de pièges, sur le modèle du push-pull, sur le ravageur visé. Les distances entre les DAE sont fluctuantes afin de trouver le meilleur compromis distance/biodiversité.",Objectif de réduction d’IFT (Indice de Toxicité des Formulations),"Aucun groupe DEPHY FERME en maraichage n’a été développé sur le territoire, l’implication et le transfert vers les professionnels est difficile",0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Spinosad appat,http://www.ecophytopic.fr/sites/default/files/Fiche_SYSTEME_RESCAM_Armeflhor_Rescam.pdf,7de762654640,,"Utilisation dans le cadre de pièges, sur le modèle du push-pull, sur le ravageur visé.",,"Aucun groupe DEPHY FERME en maraichage n’a été développé sur le territoire, l’implication et le transfert vers les professionnels est difficile",0.8,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
